datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,CO_lag_1,CO_lag_2,CO_lag_3,CO_lag_24,NO2_lag_1,NO2_lag_2,NO2_lag_3,NO2_lag_24,hour,day_of_week,month
2004-08-14 11:00:00,1.0,922.0,275.0,4.0,712.0,52.0,924.0,57.0,1494.0,609.0,35.0,29.0,1.6017,0.9,0.9,1.2,1.2,52.0,58.0,68.0,109.0,11,5,8
2004-08-14 12:00:00,0.8,914.0,275.0,4.3,726.0,44.0,959.0,51.0,1496.0,534.0,35.3,27.6,1.5512,1.0,0.9,0.9,1.1,57.0,52.0,58.0,89.0,12,5,8
2004-08-14 13:00:00,0.8,873.0,275.0,3.8,699.0,47.0,999.0,53.0,1413.0,528.0,36.2,24.1,1.4235,0.8,1.0,0.9,0.8,51.0,57.0,52.0,71.0,13,5,8
2004-08-14 14:00:00,0.7,831.0,275.0,3.4,676.0,37.0,1041.0,49.0,1350.0,463.0,34.8,24.5,1.3373,0.8,0.8,1.0,0.7,53.0,51.0,57.0,56.0,14,5,8
2004-08-14 15:00:00,0.7,840.0,275.0,3.6,685.0,33.0,1051.0,44.0,1339.0,462.0,38.2,19.6,1.2915,0.7,0.8,0.8,0.7,49.0,53.0,51.0,68.0,15,5,8
2004-08-14 16:00:00,0.7,874.0,275.0,3.6,686.0,36.0,1032.0,48.0,1402.0,501.0,38.9,20.3,1.382,0.7,0.7,0.8,0.7,44.0,49.0,53.0,61.0,16,5,8
2004-08-14 17:00:00,0.7,896.0,275.0,3.6,687.0,33.0,1006.0,46.0,1438.0,493.0,36.9,27.1,1.6683,0.7,0.7,0.7,1.0,48.0,44.0,49.0,70.0,17,5,8
2004-08-14 18:00:00,0.9,964.0,275.0,5.1,769.0,40.0,873.0,56.0,1546.0,572.0,35.2,32.1,1.7898,0.7,0.7,0.7,1.0,46.0,48.0,44.0,76.0,18,5,8
2004-08-14 19:00:00,1.2,1001.0,275.0,6.6,838.0,56.0,801.0,73.0,1614.0,668.0,32.0,38.2,1.788,0.9,0.7,0.7,1.2,56.0,46.0,48.0,78.0,19,5,8
2004-08-14 20:00:00,1.4,1005.0,275.0,7.3,868.0,71.0,779.0,85.0,1633.0,771.0,29.8,41.8,1.7269,1.2,0.9,0.7,1.1,73.0,56.0,46.0,80.0,20,5,8
2004-08-14 21:00:00,1.2,979.0,275.0,6.1,818.0,57.0,797.0,72.0,1590.0,732.0,28.2,45.9,1.7272,1.4,1.2,0.9,1.0,85.0,73.0,56.0,71.0,21,5,8
2004-08-14 22:00:00,1.0,935.0,275.0,5.2,774.0,43.0,825.0,53.0,1562.0,687.0,27.1,48.2,1.7075,1.2,1.4,1.2,1.2,72.0,85.0,73.0,74.0,22,5,8
2004-08-14 23:00:00,0.9,939.0,275.0,4.9,758.0,40.0,858.0,47.0,1544.0,664.0,26.7,49.5,1.7048,1.0,1.2,1.4,1.4,53.0,72.0,85.0,90.0,23,5,8
2004-08-15 00:00:00,0.7,878.0,275.0,3.5,684.0,26.0,947.0,37.0,1475.0,588.0,26.1,50.8,1.6917,0.9,1.0,1.2,1.3,47.0,53.0,72.0,78.0,0,6,8
2004-08-15 01:00:00,0.5,848.0,275.0,3.0,650.0,24.0,989.0,34.0,1479.0,610.0,25.7,52.5,1.7077,0.7,0.9,1.0,1.0,37.0,47.0,53.0,63.0,1,6,8
2004-08-15 02:00:00,0.5,826.0,275.0,2.7,631.0,24.0,1028.0,33.0,1473.0,593.0,24.8,55.4,1.7054,0.5,0.7,0.9,0.6,34.0,37.0,47.0,42.0,2,6,8
2004-08-15 03:00:00,0.4,804.0,275.0,2.2,597.0,21.0,1077.0,30.0,1454.0,566.0,23.8,57.5,1.6723,0.5,0.5,0.7,0.4,33.0,34.0,37.0,34.5,3,6,8
2004-08-15 04:00:00,0.4,789.0,275.0,2.0,584.0,18.0,1107.0,27.0,1457.0,571.0,22.4,62.2,1.6648,0.4,0.5,0.5,0.4,30.0,33.0,34.0,27.0,4,6,8
2004-08-15 05:00:00,0.4,785.0,275.0,2.4,612.0,18.0,1054.0,27.0,1443.0,614.0,22.5,61.8,1.6654,0.4,0.4,0.5,0.4,27.0,30.0,33.0,29.0,5,6,8
2004-08-15 06:00:00,0.4,772.0,275.0,2.0,584.0,19.0,1149.0,27.0,1414.0,566.0,22.7,59.2,1.6139,0.4,0.4,0.4,0.5,27.0,27.0,30.0,41.0,6,6,8
2004-08-15 07:00:00,0.5,796.0,275.0,2.5,623.0,22.0,1064.0,28.0,1425.0,594.0,23.0,58.4,1.6223,0.4,0.4,0.4,1.1,27.0,27.0,27.0,61.0,7,6,8
2004-08-15 08:00:00,0.7,875.0,275.0,3.5,682.0,34.0,983.0,36.0,1457.0,611.0,23.9,56.3,1.6489,0.5,0.4,0.4,1.2,28.0,27.0,27.0,68.0,8,6,8
2004-08-15 09:00:00,1.1,955.0,275.0,6.0,811.0,61.0,841.0,59.0,1562.0,759.0,26.3,50.1,1.6889,0.7,0.5,0.4,0.9,36.0,28.0,27.0,58.0,9,6,8
2004-08-15 10:00:00,1.0,938.0,275.0,5.3,778.0,46.0,896.0,56.0,1520.0,700.0,32.1,34.0,1.6039,1.1,0.7,0.5,0.9,59.0,36.0,28.0,52.0,10,6,8
2004-08-15 11:00:00,1.2,954.0,275.0,6.3,826.0,56.0,870.0,70.0,1531.0,691.0,35.8,25.7,1.4861,1.0,1.1,0.7,1.0,56.0,59.0,36.0,57.0,11,6,8
2004-08-15 12:00:00,1.1,875.0,275.0,4.8,753.0,31.0,978.0,36.0,1402.0,579.0,38.3,19.8,1.3067,1.2,1.0,1.1,0.8,70.0,56.0,59.0,51.0,12,6,8
2004-08-15 13:00:00,0.6,810.0,275.0,3.2,664.0,11.0,1123.0,17.0,1312.0,478.0,37.3,20.5,1.286,1.1,1.2,1.0,0.8,36.0,70.0,56.0,53.0,13,6,8
2004-08-15 14:00:00,0.4,746.0,275.0,2.6,624.0,8.0,1227.0,14.0,1209.0,410.0,36.3,18.4,1.0976,0.6,1.1,1.2,0.7,17.0,36.0,70.0,49.0,14,6,8
2004-08-15 15:00:00,0.4,738.0,275.0,2.4,610.0,14.0,1281.0,24.0,1204.0,404.0,36.8,16.9,1.0347,0.4,0.6,1.1,0.7,14.0,17.0,36.0,44.0,15,6,8
2004-08-15 16:00:00,0.5,771.0,275.0,3.0,652.0,21.0,1223.0,36.0,1239.0,440.0,37.9,15.9,1.0296,0.4,0.4,0.6,0.7,24.0,14.0,17.0,48.0,16,6,8
2004-08-15 17:00:00,0.6,799.0,275.0,3.1,658.0,26.0,1216.0,43.0,1254.0,461.0,36.7,17.1,1.0398,0.5,0.4,0.4,0.7,36.0,24.0,14.0,46.0,17,6,8
2004-08-15 18:00:00,0.8,831.0,275.0,3.4,679.0,37.0,1143.0,60.0,1291.0,526.0,33.8,21.9,1.1303,0.6,0.5,0.4,0.9,43.0,36.0,24.0,56.0,18,6,8
2004-08-15 19:00:00,1.0,885.0,275.0,4.6,743.0,53.0,1016.0,81.0,1379.0,647.0,32.6,24.6,1.1885,0.8,0.6,0.5,1.2,60.0,43.0,36.0,73.0,19,6,8
2004-08-15 20:00:00,1.1,883.0,275.0,4.4,731.0,56.0,988.0,87.0,1384.0,693.0,30.6,28.4,1.2247,1.0,0.8,0.6,1.4,81.0,60.0,43.0,85.0,20,6,8
2004-08-15 21:00:00,1.1,906.0,275.0,5.5,790.0,51.0,936.0,85.0,1430.0,729.0,29.4,30.5,1.2288,1.1,1.0,0.8,1.2,87.0,81.0,60.0,72.0,21,6,8
2004-08-15 22:00:00,1.6,982.0,275.0,8.2,906.0,79.0,784.0,91.0,1561.0,1002.0,28.4,34.4,1.314,1.1,1.1,1.0,1.0,85.0,87.0,81.0,53.0,22,6,8
2004-08-15 23:00:00,0.9,892.0,275.0,5.0,766.0,38.0,880.0,55.0,1399.0,797.0,28.3,34.1,1.2951,1.6,1.1,1.1,0.9,91.0,85.0,87.0,47.0,23,6,8
2004-08-16 00:00:00,0.7,841.0,275.0,4.0,711.0,25.0,956.0,42.0,1367.0,685.0,27.8,35.2,1.2968,0.9,1.6,1.1,0.7,55.0,91.0,85.0,37.0,0,0,8
2004-08-16 01:00:00,0.7,859.0,275.0,3.7,693.0,24.0,988.0,43.0,1377.0,710.0,25.3,39.7,1.2656,0.7,0.9,1.6,0.5,42.0,55.0,91.0,34.0,1,0,8
2004-08-16 02:00:00,0.5,810.0,275.0,3.1,657.0,11.0,1016.0,20.0,1337.0,629.0,24.5,41.5,1.2589,0.7,0.7,0.9,0.5,43.0,42.0,55.0,33.0,2,0,8
2004-08-16 03:00:00,0.4,759.0,275.0,1.8,566.0,13.5,1175.0,21.5,1267.0,503.0,24.8,39.8,1.2231,0.5,0.7,0.7,0.4,20.0,43.0,42.0,30.0,3,0,8
2004-08-16 04:00:00,0.3,749.0,275.0,1.5,543.0,16.0,1238.0,23.0,1244.0,462.0,23.3,41.9,1.1856,0.4,0.5,0.7,0.4,21.5,20.0,43.0,27.0,4,0,8
2004-08-16 05:00:00,0.4,766.0,275.0,2.4,616.0,43.0,1163.0,43.0,1306.0,530.0,21.5,45.6,1.1558,0.3,0.4,0.5,0.4,23.0,21.5,20.0,27.0,5,0,8
2004-08-16 06:00:00,0.9,865.0,275.0,5.4,783.0,86.0,893.0,68.0,1446.0,838.0,21.3,47.0,1.1793,0.4,0.3,0.4,0.4,43.0,23.0,21.5,27.0,6,0,8
2004-08-16 07:00:00,1.3,924.0,275.0,8.5,920.0,92.0,767.0,62.0,1534.0,946.0,22.2,45.0,1.1867,0.9,0.4,0.3,0.5,68.0,43.0,23.0,28.0,7,0,8
2004-08-16 08:00:00,1.6,973.0,275.0,10.9,1010.0,102.0,722.0,65.0,1616.0,1014.0,23.6,40.8,1.1746,1.3,0.9,0.4,0.7,62.0,68.0,43.0,36.0,8,0,8
2004-08-16 09:00:00,2.1,1028.0,275.0,12.0,1048.0,171.0,719.0,93.0,1624.0,1135.0,27.1,32.4,1.1462,1.6,1.3,0.9,1.1,65.0,62.0,68.0,59.0,9,0,8
2004-08-16 10:00:00,2.0,979.0,275.0,10.6,999.0,148.0,796.0,110.0,1515.0,1027.0,33.4,20.1,1.0142,2.1,1.6,1.3,1.0,93.0,65.0,62.0,56.0,10,0,8
2004-08-16 11:00:00,1.4,892.0,275.0,7.4,874.0,119.0,923.0,106.0,1369.0,749.0,35.3,17.0,0.9546,2.0,2.1,1.6,1.2,110.0,93.0,65.0,70.0,11,0,8
2004-08-16 12:00:00,1.4,892.0,275.0,7.3,869.0,71.0,953.0,77.0,1363.0,632.0,37.4,14.7,0.9295,1.4,2.0,2.1,1.1,106.0,110.0,93.0,36.0,12,0,8
2004-08-16 13:00:00,0.9,836.0,275.0,4.6,741.0,53.0,1065.0,60.0,1277.0,479.0,38.6,14.6,0.9821,1.4,1.4,2.0,0.6,77.0,106.0,110.0,17.0,13,0,8
2004-08-16 14:00:00,0.8,824.0,275.0,4.0,708.0,61.0,1091.0,67.0,1256.0,463.0,35.8,17.8,1.0274,0.9,1.4,1.4,0.4,60.0,77.0,106.0,14.0,14,0,8
2004-08-16 15:00:00,0.8,825.0,275.0,3.8,702.0,53.0,1077.0,57.0,1267.0,458.0,38.4,16.4,1.0957,0.8,0.9,1.4,0.4,67.0,60.0,77.0,24.0,15,0,8
2004-08-16 16:00:00,1.0,871.0,275.0,5.0,761.0,61.0,1015.0,60.0,1346.0,520.0,39.7,15.3,1.0963,0.8,0.8,0.9,0.5,57.0,67.0,60.0,36.0,16,0,8
2004-08-16 17:00:00,1.3,903.0,275.0,6.9,853.0,72.0,930.0,69.0,1420.0,606.0,38.8,15.8,1.0706,1.0,0.8,0.8,0.6,60.0,57.0,67.0,43.0,17,0,8
2004-08-16 18:00:00,1.3,944.0,275.0,7.0,857.0,67.0,880.0,77.0,1463.0,631.0,35.2,22.3,1.2467,1.3,1.0,0.8,0.8,69.0,60.0,57.0,60.0,18,0,8
2004-08-16 19:00:00,1.3,969.0,275.0,6.8,850.0,70.0,857.0,77.0,1503.0,695.0,31.7,28.2,1.2962,1.3,1.3,1.0,1.0,77.0,69.0,60.0,81.0,19,0,8
2004-08-16 20:00:00,1.6,1005.0,275.0,8.5,919.0,81.0,788.0,87.0,1543.0,871.0,30.4,30.9,1.3219,1.3,1.3,1.3,1.1,77.0,77.0,69.0,87.0,20,0,8
2004-08-16 21:00:00,1.4,972.0,275.0,8.0,898.0,79.0,807.0,88.0,1508.0,879.0,29.5,32.1,1.3005,1.6,1.3,1.3,1.1,87.0,77.0,77.0,85.0,21,0,8
2004-08-16 22:00:00,1.3,960.0,275.0,5.7,798.0,73.0,854.0,84.0,1459.0,780.0,28.0,34.9,1.2989,1.4,1.6,1.3,1.6,88.0,87.0,77.0,91.0,22,0,8
2004-08-16 23:00:00,1.0,946.0,275.0,5.1,767.0,57.0,870.0,65.0,1443.0,728.0,28.2,36.6,1.3722,1.3,1.4,1.6,0.9,84.0,88.0,87.0,55.0,23,0,8
2004-08-17 00:00:00,0.9,959.0,275.0,5.5,787.0,45.0,830.0,54.0,1460.0,821.0,26.5,40.7,1.3873,1.0,1.3,1.4,0.7,65.0,84.0,88.0,42.0,0,1,8
2004-08-17 01:00:00,0.6,877.0,275.0,3.1,658.0,25.0,964.0,37.0,1349.0,663.0,28.3,36.7,1.3878,0.9,1.0,1.3,0.7,54.0,65.0,84.0,43.0,1,1,8
2004-08-17 02:00:00,0.5,867.0,275.0,2.9,645.0,23.0,1001.0,36.0,1385.0,656.0,25.7,43.8,1.4233,0.6,0.9,1.0,0.5,37.0,54.0,65.0,20.0,2,1,8
2004-08-17 03:00:00,0.5,836.0,275.0,2.6,626.0,20.5,1024.0,32.5,1397.0,639.0,24.3,49.0,1.4666,0.5,0.6,0.9,0.4,36.0,37.0,54.0,21.5,3,1,8
2004-08-17 04:00:00,0.4,820.0,275.0,2.2,597.0,18.0,1069.0,29.0,1346.0,603.0,24.3,48.3,1.4449,0.5,0.5,0.6,0.3,32.5,36.0,37.0,23.0,4,1,8
2004-08-17 05:00:00,0.4,828.0,275.0,2.5,618.0,23.0,1039.0,25.0,1354.0,560.0,23.6,49.2,1.4153,0.4,0.5,0.5,0.4,29.0,32.5,36.0,43.0,5,1,8
2004-08-17 06:00:00,1.0,929.0,275.0,5.6,791.0,59.0,841.0,41.0,1493.0,789.0,22.2,53.9,1.4201,0.4,0.4,0.5,0.9,25.0,29.0,32.5,68.0,6,1,8
2004-08-17 07:00:00,2.2,1118.0,275.0,12.9,1079.0,135.0,638.0,68.0,1761.0,1145.0,22.5,52.3,1.41,1.0,0.4,0.4,1.3,41.0,25.0,29.0,62.0,7,1,8
2004-08-17 08:00:00,2.5,1155.0,275.0,16.0,1181.0,167.0,580.0,82.0,1850.0,1302.0,24.3,47.8,1.4321,2.2,1.0,0.4,1.6,68.0,41.0,25.0,65.0,8,1,8
2004-08-17 09:00:00,2.3,1112.0,275.0,12.2,1058.0,190.0,654.0,137.0,1695.0,1297.0,27.3,40.7,1.4548,2.5,2.2,1.0,2.1,82.0,68.0,41.0,93.0,9,1,8
2004-08-17 10:00:00,2.0,1094.0,275.0,10.0,979.0,142.0,717.0,119.0,1633.0,1192.0,33.3,28.2,1.4189,2.3,2.5,2.2,2.0,137.0,82.0,68.0,110.0,10,1,8
2004-08-18 16:00:00,1.4,1023.0,275.0,7.4,875.0,83.0,785.0,71.0,1590.0,711.0,36.4,27.1,1.6226,2.0,2.3,2.5,1.4,119.0,137.0,82.0,106.0,16,2,8
2004-08-18 17:00:00,1.7,1064.0,275.0,9.1,942.0,94.0,735.0,78.0,1650.0,801.0,36.8,26.2,1.5984,1.4,2.0,2.3,1.4,71.0,119.0,137.0,77.0,17,2,8
2004-08-18 18:00:00,1.5,1042.0,275.0,8.9,936.0,84.0,759.0,72.0,1630.0,770.0,36.4,26.8,1.6038,1.7,1.4,2.0,0.9,78.0,71.0,119.0,60.0,18,2,8
2004-08-18 19:00:00,1.7,1059.0,275.0,9.2,947.0,90.0,733.0,74.0,1671.0,813.0,33.3,32.8,1.6527,1.5,1.7,1.4,0.8,72.0,78.0,71.0,67.0,19,2,8
2004-08-18 20:00:00,1.6,1050.0,275.0,8.5,921.0,91.0,743.0,70.0,1683.0,851.0,31.3,39.5,1.7798,1.7,1.5,1.7,0.8,74.0,72.0,78.0,57.0,20,2,8
2004-08-18 21:00:00,1.4,1025.0,275.0,7.9,896.0,70.0,738.0,55.0,1693.0,823.0,29.9,44.7,1.8511,1.6,1.7,1.5,1.0,70.0,74.0,72.0,60.0,21,2,8
2004-08-18 22:00:00,1.4,1029.0,275.0,6.1,816.0,75.0,804.0,54.0,1624.0,778.0,29.1,48.4,1.9186,1.4,1.6,1.7,1.3,55.0,70.0,74.0,69.0,22,2,8
2004-08-18 23:00:00,1.4,1055.0,275.0,6.4,831.0,72.0,769.0,53.0,1686.0,827.0,28.0,52.9,1.964,1.4,1.4,1.6,1.3,54.0,55.0,70.0,77.0,23,2,8
2004-08-19 00:00:00,1.2,1001.0,275.0,5.7,799.0,59.0,800.0,46.0,1642.0,753.0,27.7,53.0,1.9423,1.4,1.4,1.4,1.3,53.0,54.0,55.0,77.0,0,3,8
2004-08-19 01:00:00,0.9,936.0,275.0,4.4,730.0,48.0,864.0,38.0,1551.0,726.0,27.7,52.6,1.9202,1.2,1.4,1.4,1.6,46.0,53.0,54.0,87.0,1,3,8
2004-08-19 02:00:00,0.6,863.0,275.0,2.3,608.0,41.0,1035.0,30.0,1465.0,597.0,28.3,49.5,1.8782,0.9,1.2,1.4,1.4,38.0,46.0,53.0,88.0,2,3,8
2004-08-19 03:00:00,0.4,834.0,275.0,1.8,565.0,26.0,1187.0,23.0,1444.0,473.0,28.8,49.0,1.9112,0.6,0.9,1.2,1.3,30.0,38.0,46.0,84.0,3,3,8
2004-08-19 04:00:00,0.5,841.0,275.0,1.9,578.0,11.0,1144.0,16.0,1464.0,463.0,27.7,52.5,1.923,0.4,0.6,0.9,1.0,23.0,30.0,38.0,65.0,4,3,8
2004-08-19 05:00:00,0.5,871.0,275.0,2.4,611.0,11.0,1077.0,12.0,1494.0,526.0,27.5,53.0,1.9097,0.5,0.4,0.6,0.9,16.0,23.0,30.0,54.0,5,3,8
2004-08-19 06:00:00,0.8,962.0,275.0,4.7,747.0,37.0,862.0,38.0,1605.0,712.0,27.1,54.4,1.9168,0.5,0.5,0.4,0.6,12.0,16.0,23.0,37.0,6,3,8
2004-08-19 07:00:00,1.4,1083.0,275.0,7.8,889.0,72.0,725.0,56.0,1734.0,918.0,27.6,52.1,1.8936,0.8,0.5,0.5,0.5,38.0,12.0,16.0,36.0,7,3,8
2004-08-19 08:00:00,1.2,1061.0,275.0,7.8,891.0,53.0,721.0,57.0,1697.0,894.0,29.0,48.5,1.9133,1.4,0.8,0.5,0.5,56.0,38.0,12.0,32.5,8,3,8
2004-08-19 09:00:00,1.0,1012.0,275.0,6.3,824.0,31.0,803.0,39.0,1612.0,710.0,31.0,42.9,1.8909,1.2,1.4,0.8,0.4,57.0,56.0,38.0,29.0,9,3,8
2004-08-19 10:00:00,1.2,1031.0,275.0,6.5,834.0,47.0,793.0,47.0,1640.0,737.0,32.5,39.4,1.8982,1.0,1.2,1.4,0.4,39.0,57.0,56.0,25.0,10,3,8
2004-08-19 11:00:00,1.1,1011.0,275.0,6.1,816.0,33.0,830.0,35.0,1614.0,680.0,36.9,30.9,1.8934,1.2,1.0,1.2,1.0,47.0,39.0,57.0,41.0,11,3,8
2004-08-19 12:00:00,1.2,1009.0,275.0,6.3,824.0,35.0,822.0,44.0,1606.0,670.0,36.2,30.6,1.8105,1.1,1.2,1.0,2.2,35.0,47.0,39.0,68.0,12,3,8
2004-08-19 13:00:00,1.1,980.0,275.0,5.6,793.0,32.0,858.0,43.0,1549.0,654.0,37.7,27.7,1.778,1.2,1.1,1.2,2.5,44.0,35.0,47.0,82.0,13,3,8
2004-08-19 14:00:00,1.0,961.0,275.0,5.8,803.0,23.0,852.0,34.0,1552.0,618.0,37.1,27.2,1.6874,1.1,1.2,1.1,2.3,43.0,44.0,35.0,137.0,14,3,8
2004-08-19 15:00:00,1.0,966.0,275.0,5.4,784.0,27.0,870.0,36.0,1530.0,652.0,39.5,24.3,1.7216,1.0,1.1,1.2,2.0,34.0,43.0,44.0,119.0,15,3,8
2004-08-19 16:00:00,1.2,1022.0,275.0,6.8,849.0,32.0,813.0,44.0,1583.0,732.0,39.9,23.8,1.7127,1.0,1.0,1.1,1.4,36.0,34.0,43.0,71.0,16,3,8
2004-08-19 17:00:00,1.7,1091.0,275.0,9.3,953.0,51.0,723.0,63.0,1688.0,853.0,39.6,24.3,1.7255,1.2,1.0,1.0,1.7,44.0,36.0,34.0,78.0,17,3,8
2004-08-19 18:00:00,1.7,1063.0,275.0,8.5,919.0,46.0,735.0,60.0,1676.0,821.0,37.2,29.1,1.8185,1.7,1.2,1.0,1.5,63.0,44.0,36.0,72.0,18,3,8
2004-08-19 19:00:00,1.7,1116.0,275.0,9.3,952.0,62.0,702.0,66.0,1759.0,895.0,33.9,37.1,1.9264,1.7,1.7,1.2,1.7,60.0,63.0,44.0,74.0,19,3,8
2004-08-19 20:00:00,1.7,1101.0,275.0,7.4,875.0,65.0,722.0,68.0,1748.0,927.0,31.6,43.6,1.9944,1.7,1.7,1.7,1.6,66.0,60.0,63.0,70.0,20,3,8
2004-08-23 09:00:00,2.0,1011.0,275.0,12.0,1051.0,111.0,702.0,82.65517241379311,1659.0,1087.0,25.3,41.7,1.3243,1.7,1.7,1.7,1.4,68.0,66.0,60.0,55.0,9,0,8
2004-08-23 10:00:00,1.8,994.0,275.0,9.2,947.0,98.5,764.0,82.82758620689656,1572.0,983.0,30.3,30.9,1.3096,2.0,1.7,1.7,1.4,82.65517241379311,68.0,66.0,54.0,10,0,8
2004-08-23 11:00:00,1.6,937.0,275.0,8.2,908.0,86.0,822.0,83.0,1466.0,826.0,32.9,24.9,1.2269,1.8,2.0,1.7,1.4,82.82758620689656,82.65517241379311,68.0,53.0,11,0,8
2004-08-23 12:00:00,1.3,902.0,275.0,5.9,808.0,57.0,912.0,64.0,1408.0,632.0,34.4,23.5,1.2541,1.6,1.8,2.0,1.2,83.0,82.82758620689656,82.65517241379311,46.0,12,0,8
2004-08-23 13:00:00,1.0,860.0,275.0,4.7,748.0,39.0,955.0,50.0,1344.0,532.0,34.3,22.5,1.1974,1.3,1.6,1.8,0.9,64.0,83.0,82.82758620689656,38.0,13,0,8
2004-08-23 14:00:00,0.9,843.0,275.0,4.1,716.0,41.0,1005.0,53.0,1305.0,496.0,33.4,21.6,1.0927,1.0,1.3,1.6,0.6,50.0,64.0,83.0,30.0,14,0,8
2004-08-23 15:00:00,1.0,872.0,275.0,4.9,760.0,47.0,979.0,57.0,1314.0,513.0,36.1,18.4,1.0827,0.9,1.0,1.3,0.4,53.0,50.0,64.0,23.0,15,0,8
2004-08-23 16:00:00,1.1,857.0,275.0,5.2,775.0,45.0,979.0,55.0,1258.0,512.0,37.3,15.4,0.9692,1.0,0.9,1.0,0.5,57.0,53.0,50.0,16.0,16,0,8
2004-08-23 17:00:00,1.5,922.0,275.0,7.5,878.0,60.0,880.0,70.0,1363.0,615.0,36.8,16.2,0.9922,1.1,1.0,0.9,0.5,55.0,57.0,53.0,12.0,17,0,8
2004-08-23 18:00:00,1.5,951.0,275.0,7.4,875.0,51.0,856.0,68.0,1406.0,600.0,34.9,20.9,1.1463,1.5,1.1,1.0,0.8,70.0,55.0,57.0,38.0,18,0,8
2004-08-23 19:00:00,1.6,962.0,275.0,7.8,891.0,53.0,813.0,73.0,1442.0,634.0,30.8,26.5,1.1603,1.5,1.5,1.1,1.4,68.0,70.0,55.0,56.0,19,0,8
2004-08-23 20:00:00,1.7,957.0,275.0,8.6,926.0,72.0,758.0,92.0,1480.0,830.0,28.9,28.3,1.1078,1.6,1.5,1.5,1.2,73.0,68.0,70.0,57.0,20,0,8
2004-08-23 21:00:00,1.4,928.0,275.0,6.5,837.0,62.0,808.0,80.0,1410.0,871.0,27.0,30.7,1.079,1.7,1.6,1.5,1.0,92.0,73.0,68.0,39.0,21,0,8
2004-08-23 22:00:00,1.2,895.0,275.0,6.8,846.0,41.0,819.0,60.0,1371.0,787.0,26.6,30.6,1.0459,1.4,1.7,1.6,1.2,80.0,92.0,73.0,47.0,22,0,8
2004-08-23 23:00:00,1.1,902.0,275.0,5.7,797.0,32.0,845.0,49.0,1355.0,841.0,26.0,33.1,1.0955,1.2,1.4,1.7,1.1,60.0,80.0,92.0,35.0,23,0,8
2004-08-24 00:00:00,1.1,904.0,275.0,5.8,801.0,44.0,852.0,53.0,1400.0,862.0,24.1,37.9,1.1204,1.1,1.2,1.4,1.2,49.0,60.0,80.0,44.0,0,1,8
2004-08-24 01:00:00,1.2,919.0,275.0,5.7,799.0,29.0,844.0,50.0,1409.0,881.0,22.2,43.1,1.1396,1.1,1.1,1.2,1.1,53.0,49.0,60.0,43.0,1,1,8
2004-08-24 02:00:00,0.7,812.0,275.0,3.2,663.0,18.0,982.0,34.0,1265.0,709.0,22.8,41.3,1.1284,1.2,1.1,1.1,1.0,50.0,53.0,49.0,34.0,2,1,8
2004-08-24 03:00:00,0.5,776.0,275.0,2.1,590.0,15.0,1099.0,27.5,1245.0,602.0,21.2,43.8,1.088,0.7,1.2,1.1,1.0,34.0,50.0,53.0,36.0,3,1,8
2004-08-24 04:00:00,0.4,762.0,275.0,1.7,563.0,12.0,1181.0,21.0,1208.0,492.0,21.7,42.6,1.0907,0.5,0.7,1.2,1.2,27.5,34.0,50.0,44.0,4,1,8
2004-08-24 05:00:00,0.7,786.0,275.0,2.8,642.0,39.0,1057.0,48.0,1270.0,592.0,20.2,47.1,1.1021,0.4,0.5,0.7,1.7,21.0,27.5,34.0,63.0,5,1,8
2004-08-24 06:00:00,1.1,868.0,275.0,5.7,798.0,83.0,866.0,71.0,1392.0,824.0,20.1,47.8,1.1093,0.7,0.4,0.5,1.7,48.0,21.0,27.5,60.0,6,1,8
2004-08-24 07:00:00,1.6,965.0,275.0,10.0,977.0,149.0,725.0,94.0,1515.0,1014.0,20.6,45.5,1.0925,1.1,0.7,0.4,1.7,71.0,48.0,21.0,66.0,7,1,8
2004-08-24 08:00:00,2.3,1049.0,275.0,14.5,1133.0,216.0,630.0,118.0,1662.0,1208.0,22.4,41.1,1.0979,1.6,1.1,0.7,1.7,94.0,71.0,48.0,68.0,8,1,8
2004-08-24 09:00:00,1.6,1008.0,275.0,9.9,973.0,153.0,714.0,105.0,1509.0,1178.0,25.0,36.6,1.143,2.3,1.6,1.1,2.0,118.0,94.0,71.0,82.65517241379311,9,1,8
2004-08-24 10:00:00,2.0,1008.0,275.0,11.2,1021.0,177.0,714.0,122.0,1549.0,1176.0,29.9,26.2,1.0891,1.6,2.3,1.6,1.8,105.0,118.0,94.0,82.82758620689656,10,1,8
2004-08-24 11:00:00,1.6,973.0,275.0,8.3,911.0,126.0,800.0,121.0,1441.0,891.0,32.9,21.8,1.0714,2.0,1.6,2.3,1.6,122.0,105.0,118.0,83.0,11,1,8
2004-08-24 12:00:00,1.6,964.0,275.0,9.5,959.0,96.0,787.0,115.0,1438.0,731.0,35.0,17.9,0.99,1.6,2.0,1.6,1.3,121.0,122.0,105.0,64.0,12,1,8
2004-08-24 13:00:00,1.3,923.0,275.0,7.1,862.0,92.0,875.0,107.0,1363.0,626.0,34.6,18.2,0.9832,1.6,1.6,2.0,1.0,115.0,121.0,122.0,50.0,13,1,8
